epoch,lr,train_loss,train_l_se,train_l_r,train_l_conv,train_l_dyn,train_l_sym,train_gnorm
303,0.001,0.0037491021,0.002115346,0.0,0.031424843,0.0,0.013195077,0.15775514
304,0.001,0.0051764282,0.0024858653,0.00013753983,0.019471021,0.0,0.024820987,0.18668422
305,0.001,0.0036523927,0.0025215023,0.0,0.003818311,0.0,0.01092707,0.13533391
306,0.001,0.0034590364,0.0021415523,0.0,0.0143844625,0.0,0.0117363995,0.12697493
307,0.001,0.0044813165,0.002029719,0.0,0.023231864,0.0,0.022192786,0.13966234
308,0.001,0.0041346136,0.0025255308,0.0017408672,0.03263256,0.0,0.011086707,0.21787055
309,0.001,0.0033172055,0.0022152977,0.0,0.008760356,0.0,0.010143038,0.13524549
310,0.001,0.0034915605,0.0022165382,0.0,0.02023418,0.0,0.010726804,0.21356405
311,0.001,0.004538479,0.00218386,0.0,0.016905813,0.0,0.021855604,0.17904189
312,0.001,0.003368655,0.002142824,0.0012360556,0.0084611485,0.0,0.010176143,0.13472536
313,0.001,0.0030332122,0.0019124285,0.0,0.012329764,0.0,0.009974858,0.12534855
314,0.001,0.0038852133,0.0018311738,0.0,0.008694949,0.0,0.0196709,0.12952751
315,0.001,0.003007684,0.0019539346,0.0,0.010503224,0.0,0.0094871735,0.14509618
316,0.001,0.0031599342,0.0018107774,0.0007521125,0.041735407,0.0,0.008565911,0.20858043
317,0.001,0.0057914928,0.002512767,0.0,0.1317655,0.0,0.019610712,0.30261582
318,0.001,0.0035403704,0.0025784408,0.0,0.0051738196,0.0,0.009101911,0.12942137
319,0.001,0.0034047426,0.0023268708,0.0,0.012481199,0.0,0.009530596,0.14788316
320,0.001,0.0030324196,0.0019794232,0.00013414932,0.009814667,0.0,0.009414344,0.13180918
321,0.001,0.0036816609,0.0018847059,0.0,0.009839794,0.0,0.01698557,0.12975472
322,0.001,0.002799751,0.0017727352,0.0,0.01792361,0.0,0.008477799,0.13838367
323,0.001,0.0027017978,0.0018690287,0.0,0.00927691,0.0,0.0073999986,0.121120706
324,0.001,0.0038184235,0.0018789673,0.0009409366,0.03042962,0.0,0.015410665,0.21184048
325,0.001,0.0026386655,0.0018280069,0.0,0.013562065,0.0,0.0067503816,0.14421374
326,0.001,0.0029187007,0.0019485541,0.0,0.023435073,0.0,0.0073579606,0.18587142
327,0.001,0.003583344,0.0017493933,0.0007790198,0.026963187,0.0,0.014864168,0.14301027
328,0.001,0.002607662,0.0016711089,0.0,0.018567687,0.0,0.0075087594,0.12053501
329,0.001,0.0025710317,0.0017587051,0.0,0.015384833,0.0,0.0065847836,0.15198177
330,0.001,0.0025340093,0.0016342177,0.0,0.022989053,0.0,0.0066990107,0.13349323
331,0.001,0.0031956583,0.0016559139,0.002101937,0.0069430517,0.0,0.012601201,0.11758199
332,0.001,0.0023003276,0.0014681959,0.0,0.017106595,0.0,0.0066106566,0.11814968
333,0.001,0.0022543836,0.0015002084,0.0,0.012407347,0.0,0.0063010165,0.120627604
334,0.001,0.003035382,0.001497057,0.0,0.030419726,0.0,0.012341275,0.12382555
335,0.001,0.0025313636,0.0016325,0.0018908984,0.017849635,0.0,0.005312776,0.1146384
336,0.001,0.0022672447,0.0016241074,0.0,0.0062313806,0.0,0.005808236,0.111922435
337,0.001,0.002684844,0.0013919541,0.0,0.013033727,0.0,0.011625524,0.10995622
338,0.001,0.002084162,0.0014748923,0.0,0.0071343607,0.0,0.0053792614,0.10854712
339,0.001,0.0022673032,0.0015070731,3.20623e-05,0.020288007,0.0,0.005541437,0.14417304
340,0.001,0.0021788687,0.0016257504,0.0,0.007274447,0.0,0.0048037353,0.13213487
341,0.001,0.0025577059,0.001495529,0.0,0.011963298,0.0,0.009425439,0.11284629
342,0.001,0.0022624326,0.0014573473,0.0,0.032817066,0.0,0.004769146,0.16858815
343,0.001,0.0021852318,0.00150961,0.00011026536,0.01801844,0.0,0.004844106,0.12656076
344,0.001,0.0028119464,0.0016286133,0.0,0.020300237,0.0,0.009803309,0.1754691
345,0.001,0.0022189256,0.0015702758,0.0,0.01707813,0.0,0.004778685,0.13304316
346,0.001,0.0020165637,0.0014613396,0.0,0.010061732,0.0,0.004546069,0.11107773
347,0.001,0.0024231034,0.0013016305,0.00015798517,0.014692273,0.0,0.009587516,0.09918429
348,0.001,0.0018461245,0.0013882888,0.0,0.006784323,0.0,0.0038999256,0.09640943
349,0.001,0.0021847493,0.0016333729,0.0,0.009006963,0.0,0.004613067,0.16631156
350,0.001,0.0019301272,0.0013217756,0.0,0.016210992,0.0,0.0044624167,0.13968891
351,0.001,0.0025722357,0.0015455722,1.0562651e-06,0.025896998,0.0,0.007675876,0.16589944
352,0.001,0.0022371619,0.0017745729,0.0,0.0071673696,0.0,0.0039091576,0.18263157
353,0.001,0.002019748,0.0014865736,0.0,0.012297351,0.0,0.0041020093,0.13779362
354,0.001,0.0024405527,0.0015180168,2.6307154e-05,0.010116159,0.0,0.0081874365,0.15735659
355,0.001,0.0017480253,0.0013157278,0.0,0.0070201647,0.0,0.0036209577,0.10409732
356,0.001,0.0016590275,0.0011917158,0.0,0.008913839,0.0,0.0037817324,0.11287793
357,0.001,0.0020841067,0.0012577841,0.0,0.013564853,0.0,0.00690674,0.122165084
358,0.001,0.0018124725,0.001241602,1.0492783e-05,0.018329278,0.0,0.0038652834,0.10298844
359,0.001,0.001707536,0.0012611052,0.0,0.008965053,0.0,0.0035678027,0.085758604
360,0.001,0.0019769424,0.0013341359,0.0,0.032612238,0.0,0.0031668374,0.1815307
361,0.001,0.005017152,0.00273422,0.0,0.17193666,0.0,0.0056356606,0.4097972
362,0.001,0.0040561385,0.00338982,1.0129274e-05,0.01766798,0.0,0.004886259,0.2103793
363,0.001,0.0028764852,0.0019315614,0.0,0.027428597,0.0,0.0067063766,0.15748224
364,0.001,0.0028424938,0.0017746908,0.0,0.006999547,0.0,0.0099780755,0.100509696
365,0.001,0.0018650296,0.001356985,0.0,0.0070636244,0.0,0.004374084,0.07267626
366,0.001,0.0017508966,0.0012258043,2.6888514e-05,0.010241737,0.0,0.004199859,0.078929
367,0.001,0.0019522189,0.0010898766,0.0,0.01366845,0.0,0.0072565777,0.10859384
368,0.001,0.0016732701,0.0012361757,0.0,0.015383388,0.0,0.002832607,0.11372757
369,0.001,0.001726994,0.0013709561,0.0,0.007498672,0.0,0.0028105127,0.104111105
370,0.001,0.0017845476,0.0012487011,0.0006208458,0.01406786,0.0,0.0033308319,0.12874284
371,0.001,0.0018820113,0.0011052835,0.0,0.014550128,0.0,0.006312266,0.09193151
372,0.001,0.0014149039,0.0010414065,0.0,0.010952019,0.0,0.0026397721,0.088461235
373,0.001,0.0014663432,0.0011006406,0.0,0.007349358,0.0,0.0029220902,0.088458695
374,0.001,0.0018375781,0.0011162811,1.2300205e-05,0.016789248,0.0,0.0055217454,0.09722885
375,0.001,0.0015701911,0.0012636497,0.0,0.006000372,0.0,0.0024653736,0.10477373
376,0.001,0.0015694203,0.0011691664,0.0,0.0124063445,0.0,0.0027619046,0.10252506
377,0.001,0.0017653259,0.0011625311,0.00040305403,0.0060595563,0.0,0.0050189393,0.10825686
378,0.001,0.0013924792,0.0010166148,0.0,0.011830019,0.0,0.0025756406,0.09551961
379,0.001,0.0014793724,0.0011076026,0.0,0.0091569135,0.0,0.0028020067,0.09896657
380,0.001,0.0014071672,0.0010863061,0.0,0.00649794,0.0,0.0025588153,0.076099336
381,0.001,0.0016075365,0.0010410751,0.00012307536,0.005748208,0.0,0.0049667177,0.07985787
382,0.001,0.0014180081,0.0009874635,0.0,0.017927246,0.0,0.002512719,0.09904777
383,0.001,0.001380512,0.0010869888,0.0,0.005248164,0.0,0.0024104158,0.0770481
384,0.001,0.0016488711,0.0011067318,0.0,0.0054427055,0.0,0.004877122,0.10315488
385,0.001,0.0013130495,0.00094480213,4.5742416e-07,0.008791961,0.0,0.0028028213,0.064035684
386,0.001,0.0012959534,0.0009845464,0.0,0.007015333,0.0,0.0024125366,0.05413658
387,0.001,0.0015934111,0.001011734,0.0,0.01255386,0.0,0.0045613865,0.10545457
388,0.001,0.0013180911,0.0010199822,0.0,0.0071987193,0.0,0.002261216,0.08739944
389,0.001,0.001278936,0.0009963117,2.6127438e-07,0.0048595537,0.0,0.0023400274,0.07492338
390,0.001,0.0013525392,0.0010304969,0.0,0.007953657,0.0,0.0024250562,0.08460544
391,0.001,0.0015699832,0.0010535732,0.0,0.00726304,0.0,0.0044377963,0.11025956
392,0.001,0.0012872872,0.0009767924,0.0,0.008792283,0.0,0.0022257192,0.09494652
393,0.001,0.0012891244,0.0009569811,0.00041811707,0.0067923698,0.0,0.002224079,0.07192097
394,0.001,0.0015074516,0.00096301973,0.0,0.010216694,0.0,0.004422648,0.08241164
395,0.001,0.0012879068,0.0010497137,0.0,0.0034882042,0.0,0.0020331086,0.084334366
396,0.001,0.0012610025,0.00094531546,0.0,0.008853788,0.0,0.0022714918,0.09406184
397,0.001,0.0015002147,0.000969062,3.3688677e-06,0.009575607,0.0,0.004350597,0.11133759
398,0.001,0.0012800657,0.0009885019,0.0,0.008624384,0.0,0.0020531989,0.09668808
399,0.001,0.0012428821,0.00097292097,0.0,0.004996873,0.0,0.0021999243,0.08965029
400,0.001,0.0012667421,0.0009700685,0.0,0.006725073,0.0,0.002294228,0.086552605
401,0.001,0.0015499014,0.0010539222,0.00022030427,0.006282862,0.0,0.004111201,0.11459422
402,0.001,0.0012520945,0.0009583955,0.0,0.007476901,0.0,0.0021893017,0.090485424
403,0.001,0.0012122585,0.00095703476,0.0,0.006355824,0.0,0.001916655,0.081263795
404,0.001,0.0014228222,0.0009674607,6.8641297e-09,0.0063468516,0.0,0.003918924,0.09131549
405,0.001,0.001206323,0.0009223169,0.0,0.006595555,0.0,0.0021805065,0.07879407
406,0.001,0.0012653158,0.0010446217,0.0,0.0021278444,0.0,0.0019941556,0.102610946
407,0.001,0.0015905605,0.0011065253,0.0,0.009369548,0.0,0.0039033976,0.11932996
408,0.001,0.0012754905,0.0010002059,6.614458e-07,0.009927252,0.0,0.0017594609,0.1124648
409,0.001,0.0013554427,0.0011125791,0.0,0.003896328,0.0,0.002039002,0.12938224
410,0.001,0.0011644247,0.00088127493,0.0,0.0068631843,0.0,0.0021451788,0.07877521
411,0.001,0.0014373538,0.0009628434,0.0,0.011654242,0.0,0.0035796785,0.099678054
412,0.001,0.0022210828,0.0011668702,0.00014424369,0.08297004,0.0,0.0021008744,0.19103585
413,0.001,0.0031984067,0.0020769837,0.0,0.0911642,0.0,0.0020978136,0.27228385
414,0.001,0.0020247162,0.0014238822,0.0,0.00033824984,0.0,0.0059745135,0.10464051
415,0.001,0.0014093474,0.001082811,0.0,0.0019747315,0.0,0.0030678897,0.11115468
416,0.001,0.0012076957,0.00088752736,3.1441698e-05,0.0048938016,0.0,0.002680861,0.09442235
417,0.001,0.0013388877,0.00087252137,0.0,0.0057091634,0.0,0.0040927487,0.08290888
418,0.001,0.0012475154,0.0009374112,0.0,0.010641549,0.0,0.0020368882,0.09953369
419,0.001,0.0010836396,0.0008484112,0.0,0.0057236548,0.0,0.0017799176,0.07279882
420,0.001,0.0011649298,0.0009202892,0.00018074784,0.004856696,0.0,0.0017799877,0.08403517
421,0.001,0.0014178972,0.001003011,0.0,0.0053833937,0.0,0.0036105227,0.1077892
422,0.001,0.001279441,0.0010557438,0.0,0.0051389737,0.0,0.001723075,0.123030506
423,0.001,0.001041866,0.00081885076,0.0,0.004626766,0.0,0.0017674738,0.059059326
424,0.001,0.0012571688,0.00084709225,0.00014365619,0.0063261013,0.0,0.0033244996,0.06749222
425,0.001,0.0010335457,0.00083471084,0.0,0.004512892,0.0,0.0015370585,0.06350056
426,0.001,0.0009587491,0.00076206535,0.0,0.0040916633,0.0,0.0015576708,0.057289463
427,0.001,0.0012233271,0.000839762,0.0001381812,0.0050356975,0.0,0.0031939005,0.06761514
428,0.001,0.001040105,0.00083315413,0.0,0.005621579,0.0,0.001507351,0.08594976
429,0.001,0.0010314039,0.0008476769,0.0,0.0033629104,0.0,0.0015009791,0.049696006
430,0.001,0.0010154097,0.0008108404,0.0,0.004932527,0.0,0.0015524414,0.06589139
431,0.001,0.001165632,0.0008401313,6.100339e-09,0.003922674,0.0,0.0028627333,0.077376
432,0.001,0.0010532483,0.0008475029,0.0,0.005483086,0.0,0.001509145,0.07446278
433,0.001,0.0010358406,0.00086526066,0.0,0.0032373858,0.0,0.0013820603,0.08342065
434,0.001,0.0011343046,0.0008042113,0.0,0.0038913987,0.0,0.0029117935,0.067297265
435,0.001,0.0010259647,0.0008516703,4.6137634e-06,0.0035102586,0.0,0.0013873049,0.075965844
436,0.001,0.0009901761,0.0007686529,0.0,0.005996953,0.0,0.0016155372,0.06869012
437,0.001,0.001157961,0.00083143817,0.0,0.0030578966,0.0,0.0029594377,0.077606834
438,0.001,0.0010333149,0.000858846,0.0,0.0031421233,0.0,0.0014304767,0.0701876
439,0.001,0.0010198872,0.0008055822,9.6645366e-05,0.0051987106,0.0,0.001526532,0.07268451
440,0.001,0.0009732016,0.00080190157,0.0,0.0029831326,0.0,0.0014146875,0.06595084
441,0.001,0.0011836942,0.0008427832,0.0,0.006426379,0.0,0.0027664716,0.07590686
442,0.001,0.0011141644,0.0009283787,0.0,0.0029973611,0.0,0.0015581201,0.09121288
443,0.001,0.0010883431,0.0008482853,1.9712807e-05,0.006352364,0.0,0.0017456284,0.099811226
444,0.001,0.0011742731,0.0008736882,0.0,0.0021340707,0.0,0.002792442,0.08354938
445,0.001,0.0010568111,0.0008584658,0.0,0.0036457106,0.0,0.0016188832,0.09187198
446,0.001,0.0010405182,0.0008792434,0.0,0.002797529,0.0,0.0013329934,0.09437282
447,0.001,0.001090563,0.0007954146,7.057861e-06,0.0019925456,0.0,0.0027451713,0.087267086
448,0.001,0.00095501036,0.0007735675,0.0,0.004059646,0.0,0.0014084635,0.06659779
449,0.001,0.0008982256,0.0007347682,0.0,0.0031878985,0.0,0.0013157837,0.044175223
450,0.001,0.0009026238,0.0007249928,0.0,0.0037885536,0.0,0.0013974543,0.06795042
451,0.001,0.0011228505,0.0008078139,2.5058566e-06,0.004228934,0.0,0.0027249684,0.08706898
452,0.001,0.0009885537,0.0008223177,0.0,0.0024942856,0.0,0.0014129316,0.09132774
453,0.001,0.0009586513,0.0007736356,0.0,0.004697367,0.0,0.0013804183,0.0656527
454,0.001,0.0011164123,0.0007701105,0.00015675755,0.004558748,0.0,0.0028503858,0.07205458
455,0.001,0.00093531184,0.00075574813,0.0,0.0029546677,0.0,0.0015001699,0.05601982
456,0.001,0.000885386,0.0007011547,0.0,0.0035528205,0.0,0.001487031,0.0546778
457,0.001,0.0010977659,0.0007949506,0.0,0.0028811595,0.0,0.0027400358,0.07616169
458,0.001,0.0009636574,0.00075817364,0.00019663517,0.0035825388,0.0,0.0014999486,0.07509762
459,0.001,0.00090879796,0.00075891556,0.0,0.002201319,0.0,0.001278691,0.064287715
460,0.001,0.0008995088,0.00073582295,0.0,0.0029562013,0.0,0.0013412392,0.05617045
461,0.001,0.0010780632,0.0007896911,0.0,0.0014242007,0.0,0.0027413,0.09094063
462,0.001,0.0008854406,0.0007214593,3.8713083e-06,0.002671988,0.0,0.0013687433,0.05915062
463,0.001,0.0008791446,0.0007229799,0.0,0.002284928,0.0,0.0013331539,0.060578406
464,0.001,0.001009847,0.0007151088,0.0,0.0022450862,0.0,0.0027228743,0.059118636
465,0.001,0.0008808899,0.0007262761,0.0,0.00238148,0.0,0.0013079911,0.0647747
466,0.001,0.0008555894,0.0006905077,8.297487e-05,0.0021898658,0.0,0.0013488542,0.052237518
467,0.001,0.0010498237,0.0007620383,0.0,0.0022266214,0.0,0.002655192,0.08055345
468,0.001,0.0008234325,0.0006775474,0.0,0.0011471836,0.0,0.0013441325,0.059884377
469,0.001,0.0008584863,0.0007048667,0.0,0.002329438,0.0,0.0013032523,0.05609967
470,0.001,0.0008795386,0.00070403464,3.4910685e-05,0.0037116208,0.0,0.0013489662,0.074394375
471,0.001,0.0010566042,0.0007757003,0.0,0.0016613356,0.0,0.0026429058,0.080672994
472,0.001,0.00095973373,0.00080954854,0.0,0.0020524887,0.0,0.0012966023,0.09290057
473,0.001,0.0009493293,0.0007870215,0.0,0.0023305523,0.0,0.0013900243,0.08634721
474,0.001,0.0010439268,0.00073724956,4.5554778e-05,0.002777961,0.0,0.0027434218,0.072237685
475,0.001,0.00085156463,0.0007047058,0.0,0.0019170721,0.0,0.0012768804,0.059516583
476,0.001,0.00085775234,0.0006892994,0.0,0.0027577877,0.0,0.001408751,0.06736385
477,0.001,0.0009779695,0.0006850042,3.3584085e-05,0.0025249086,0.0,0.0026435766,0.06158968
478,0.001,0.000825657,0.00068084424,0.0,0.001828062,0.0,0.0012653216,0.045940273
479,0.001,0.00083971594,0.00068142463,0.0,0.002226123,0.0,0.0013603022,0.06584174
480,0.001,0.0008316987,0.0006839181,0.0,0.0015586563,0.0,0.0013219402,0.07387887
481,0.001,0.0009519822,0.000662535,2.427677e-05,0.0020133613,0.0,0.00266886,0.04260186
482,0.001,0.0007811062,0.00063234166,0.0,0.0019886808,0.0,0.0012887773,0.044845417
483,0.001,0.00081712153,0.00066757726,0.0,0.0017917284,0.0,0.0013162713,0.05747675
484,0.001,0.0009991988,0.0007115122,0.0,0.0018918549,0.0,0.0026876794,0.06709561
485,0.001,0.0008655511,0.00071460125,1.2971856e-06,0.0016786662,0.0,0.001340336,0.06950687
486,0.001,0.00083192583,0.00067970564,0.0,0.001672758,0.0,0.0013549252,0.067908846
487,0.001,0.00091062556,0.00062826474,0.0,0.0017140385,0.0,0.0026522046,0.056735575
488,0.001,0.0008012204,0.00066238944,0.0,0.0011982325,0.0,0.001268486,0.045411486
489,0.001,0.00084090617,0.00067063613,6.539223e-05,0.0023501595,0.0,0.0014022926,0.06340487
490,0.001,0.000853572,0.0007143951,0.0,0.0012786917,0.0,0.0012639002,0.073531374
491,0.001,0.001081766,0.00079821335,0.0,0.0021088885,0.0,0.0026246356,0.097193375
492,0.001,0.0008219531,0.0006763267,0.0,0.0014334203,0.0,0.0013129235,0.06318084
493,0.001,0.00079872267,0.00064834405,1.969761e-05,0.0014947561,0.0,0.0013346131,0.059672035
494,0.001,0.0009332881,0.00065506523,0.0,0.0014827366,0.0,0.002633954,0.05773156
495,0.001,0.00078679505,0.0006405204,0.0,0.0019224302,0.0,0.0012705041,0.05803003
496,0.001,0.000839493,0.0006838422,0.0,0.0018683901,0.0,0.001369669,0.08544074
497,0.001,0.0009767785,0.000706148,3.4045515e-05,0.0014145306,0.0,0.0025308062,0.06661281
498,0.001,0.00085165806,0.000695815,0.0,0.001802919,0.0,0.0013781387,0.07747651
499,0.001,0.0007667455,0.00061515847,0.0,0.001992611,0.0,0.0013166084,0.05298746
500,0.001,0.0008177482,0.0006590755,0.0,0.002569093,0.0,0.0013298179,0.060158014
501,0.001,0.00094245956,0.0006565999,3.667114e-05,0.0019572487,0.0,0.0026262007,0.072319254
502,0.001,0.0008524458,0.0006871715,0.0,0.0017619904,0.0,0.0014765436,0.07352133
503,0.001,0.00078294467,0.0006443269,0.0,0.00024577914,0.0,0.0013616,0.064053506
504,0.001,0.0008871908,0.0006035264,1.1042461e-05,0.00125936,0.0,0.0026996653,0.053217806
505,0.001,0.0008195051,0.00066604,0.0,0.0024360046,0.0,0.0012910499,0.078975454
506,0.001,0.0008507777,0.0006916805,0.0,0.002642851,0.0,0.001326686,0.07246293
507,0.001,0.0010033991,0.0007151188,0.0,0.0010103489,0.0,0.0027817695,0.07970873
508,0.001,0.0007263034,0.00057410606,7.6794284e-05,0.001094942,0.0,0.0013356842,0.030805703
509,0.001,0.0007405753,0.0005883075,0.0,0.0014083931,0.0,0.0013818386,0.045658562
510,0.001,0.0007368836,0.00059281243,0.0,0.0013186659,0.0,0.0013088455,0.061749514
511,0.001,0.00090719364,0.00062828476,0.0,0.0011665258,0.0,0.0026724362,0.058644585
512,0.001,0.0008533508,0.00070791197,2.1660858e-06,0.0010051267,0.0,0.0013517097,0.09323602
513,0.001,0.00082052464,0.0006708127,0.0,0.0012380561,0.0,0.0013733145,0.08204387
514,0.001,0.00092969084,0.00065539527,0.0,0.0013510679,0.0,0.0026078483,0.08044791
515,0.001,0.00076572044,0.00062187243,0.0,0.0013214963,0.0,0.001306331,0.0640338
516,0.001,0.00073647656,0.00059522677,8.552116e-06,0.0012554929,0.0,0.0012783972,0.05432282
517,0.001,0.00087577075,0.00060876826,0.0,0.0010199654,0.0,0.0025680289,0.061492786
518,0.001,0.0008165848,0.00067857996,0.0,0.0008848439,0.0,0.0012915639,0.07206284
519,0.001,0.0008458907,0.0006957497,0.0,0.0012270857,0.0,0.0013787015,0.09200799
520,0.001,0.0007679798,0.0006215557,9.971393e-06,0.0011210414,0.0,0.0013421637,0.06306034
521,0.001,0.00082678976,0.0005554559,0.0,0.000982372,0.0,0.0026151016,0.051714685
522,0.001,0.0008800647,0.00072579575,0.0,0.002024883,0.0,0.001340201,0.10678549
523,0.001,0.00079685193,0.0006516364,0.0,0.000945263,0.0,0.0013576293,0.07436614
524,0.001,0.0010290194,0.0007276799,0.00011985827,0.002252852,0.0,0.0026682506,0.09819139
525,0.001,0.00089428015,0.00074523006,0.0,0.0023465077,0.0,0.0012558501,0.11005553
526,0.001,0.0009753409,0.0007731671,0.0,0.0059909774,0.0,0.001422641,0.110083096
527,0.001,0.00086437544,0.0005836478,9.5037296e-07,0.0008345758,0.0,0.0027228692,0.06074076
528,0.001,0.0007953503,0.0006489542,0.0,0.00091205264,0.0,0.0013727557,0.070233814
529,0.001,0.0007381129,0.0005857875,0.0,0.0012015152,0.0,0.0014031021,0.051284686
530,0.001,0.00068244967,0.00054434274,0.0,0.0011902454,0.0,0.0012620448,0.047047786
531,0.001,0.0008386486,0.00056833046,4.3704487e-05,0.0008065375,0.0,0.0025788231,0.0405526
532,0.001,0.00075536355,0.0006206508,0.0,0.00069973455,0.0,0.0012771543,0.075528376
533,0.001,0.0007839033,0.00064599677,0.0,0.0006264689,0.0,0.001316419,0.084314175
534,0.001,0.00095970486,0.0006939379,0.0,0.0006365388,0.0,0.002594015,0.083797224
535,0.001,0.0006861744,0.0005363591,4.8760153e-08,0.0011348893,0.0,0.0013846149,0.050887246
536,0.001,0.0006846095,0.00054809486,0.0,0.00079169986,0.0,0.0012859766,0.052013595
537,0.001,0.0008338489,0.0005697339,0.0,0.00064865954,0.0,0.0025762832,0.05761067
538,0.001,0.00069612544,0.00056114147,0.0,0.00095684093,0.0,0.001254155,0.062391892
539,0.001,0.0007219916,0.00058555335,4.8749404e-05,0.0006240364,0.0,0.0012532292,0.069235764
540,0.001,0.0007306445,0.0006018552,0.0,0.0005676475,0.0,0.0012311282,0.071017236
541,0.001,0.00084866275,0.0005818029,0.0,0.00049606024,0.0,0.0026189925,0.064898565
542,0.001,0.0007687198,0.00062958593,0.0,0.0007919287,0.0,0.0013121454,0.07761225
543,0.001,0.000798594,0.0006496253,4.0038492e-05,0.0007313586,0.0,0.0013765129,0.077998236
544,0.001,0.00086784206,0.0006054082,0.0,0.00045811484,0.0,0.0025785263,0.07885523
545,0.001,0.00065988925,0.00052236125,0.0,0.0012375347,0.0,0.0012515279,0.0391921
546,0.001,0.00072720996,0.0005936405,0.0,0.0007022577,0.0,0.0012654695,0.061775506
547,0.001,0.00079421134,0.0005397917,9.489446e-06,0.00044451494,0.0,0.0024902555,0.05517578
548,0.001,0.00069226575,0.0005547102,0.0,0.00076900737,0.0,0.0012986544,0.060082376
549,0.001,0.00065850036,0.00052026904,0.0,0.00096564903,0.0,0.0012857481,0.064557746
550,0.001,0.00065873296,0.00052759075,0.0,0.00054984377,0.0,0.0012564379,0.05188376
551,0.001,0.00078506116,0.0005205662,4.396433e-05,0.00058505754,0.0,0.0025424808,0.04979672
552,0.001,0.00068978063,0.0005551886,0.0,0.00059123995,0.0,0.0012867956,0.058211945
553,0.001,0.000641259,0.0005033788,0.0,0.0009285869,0.0,0.0012859424,0.041468125
554,0.001,0.0008494102,0.0005781634,3.939588e-05,0.00082502724,0.0,0.0025905685,0.0752186
555,0.001,0.00074897526,0.0006084461,0.0,0.0006298053,0.0,0.0013423125,0.08497141
556,0.001,0.00064548664,0.00051272,0.0,0.0005380734,0.0,0.0012738592,0.054971658
557,0.001,0.0007978183,0.00054525124,0.0,0.00053086446,0.0,0.0024725834,0.057214476
558,0.001,0.00065228686,0.00051029853,4.984861e-05,0.00075186975,0.0,0.001294848,0.051739044
559,0.001,0.00069404964,0.0005674196,0.0,0.0005647814,0.0,0.0012098227,0.06728376
560,0.001,0.0006814889,0.0005498995,0.0,0.00047889043,0.0,0.0012680052,0.06666266
561,0.001,0.00085896824,0.0005948578,0.0,0.0005970092,0.0,0.0025814038,0.06860084
562,0.001,0.00074071164,0.0006021172,7.3589663e-06,0.0010300807,0.0,0.0012755773,0.087839
563,0.001,0.0007111067,0.00057538546,0.0,0.00042797072,0.0,0.0013144154,0.06936013
564,0.001,0.00086532,0.00060982513,0.0,0.0004702328,0.0,0.0025079246,0.07121037
565,0.001,0.00062565034,0.00049592205,0.0,0.00048773063,0.0,0.0012485103,0.046203732
566,0.001,0.0006502305,0.00051887654,2.167482e-05,0.0005075567,0.0,0.0012411098,0.059716024
567,0.001,0.00075906987,0.0004989736,0.0,0.00038935835,0.0,0.0025620272,0.046894964
568,0.001,0.0006114799,0.00048524264,0.0,0.0002797206,0.0,0.0012344004,0.04907511
569,0.001,0.0006353167,0.0004983045,0.0,0.001034815,0.0,0.0012666408,0.059369877
570,0.001,0.0007062457,0.00057048234,3.371859e-05,0.00030492467,0.0,0.0012934229,0.06882821
571,0.001,0.00081675634,0.0005520842,0.0,0.00054011174,0.0,0.002592711,0.069974735
572,0.001,0.00067689887,0.00054136576,0.0,0.0005736303,0.0,0.0012979681,0.06330849
573,0.001,0.0007771644,0.00065065525,0.0,0.0001469832,0.0,0.0012503937,0.10373843
574,0.001,0.0008334849,0.00056855945,0.00010244879,0.00036858057,0.0,0.0025099476,0.0639502
575,0.001,0.00063554914,0.00050662033,0.0,0.00029946532,0.0,0.0012593417,0.057982925
576,0.001,0.000648215,0.000515487,0.0,0.00024993418,0.0,0.0013022862,0.06661003
577,0.001,0.0007751428,0.00051839335,5.5876502e-05,0.00036893834,0.0,0.002474724,0.06682137
578,0.001,0.0006352156,0.00050224987,0.0,0.0006084778,0.0,0.0012688097,0.05668121
579,0.001,0.0006040874,0.00047894238,0.0,0.00040334457,0.0,0.0012111159,0.052068233
580,0.001,0.0005970339,0.00046654776,0.0,0.00063289795,0.0,0.001241571,0.046022918
581,0.001,0.00076582684,0.0005013212,0.000120901896,0.000421796,0.0,0.0024819747,0.055125296
582,0.001,0.0006429766,0.0005185232,0.0,0.00022987192,0.0,0.0012215459,0.059862252
583,0.001,0.00059699133,0.00046639625,0.0,0.00037321527,0.0,0.0012686296,0.0425643
584,0.001,0.0006995517,0.00045598048,0.0,0.00018577038,0.0,0.002417136,0.04792503
585,0.001,0.000603757,0.00048149942,4.766867e-08,0.00027668913,0.0,0.0011948595,0.047198392
586,0.001,0.000566587,0.00044401715,0.0,0.00014356677,0.0,0.0012113422,0.043548446
587,0.001,0.0007900043,0.0005563693,0.0,0.00012564534,0.0,0.0023237863,0.07326918
588,0.001,0.00074918,0.00062802335,0.0,0.00024418745,0.0,0.0011871471,0.09214676
589,0.001,0.0006433917,0.0005031886,8.403354e-05,0.00038544348,0.0,0.0012794521,0.06115715
590,0.001,0.00057011464,0.0004450499,0.0,0.00019329632,0.0,0.0012313185,0.04505468
591,0.001,0.0007859732,0.00053848675,0.0,0.00043045537,0.0,0.0024318201,0.08111246
