s11,s22,s12,r_calc,theta_rad,theta_pi_coeff,phi_rad,phi_pi_coeff,se_target
0.41075373,0.1809135,-0.5394017,0.701714,0.41487774,0.13205968,2.4475896,0.77909195,1.0
0.4232114,-0.0030381214,0.52268445,0.67254454,6.2760067,1.9977149,0.6806331,0.21665224,1.0
-0.16781583,0.79991853,0.2567289,0.8567039,1.7775885,0.565824,1.2664491,0.40312326,1.0
-0.68983734,-0.9920944,-0.27340868,1.2389024,4.104801,1.3065988,1.7933143,0.5708297,1.0
0.6736388,1.1029365,-0.15569481,1.3017292,1.0224965,0.32547072,1.6906896,0.5381632,1.0
0.1502943,-0.86849046,0.1756956,0.89873964,4.8837442,1.554544,1.3740382,0.43736994,1.0
-0.41401,0.15811996,0.49602774,0.66516894,2.7767663,0.88387215,0.72918606,0.23210712,1.0
-0.5859595,-0.5427553,-0.47613046,0.9298559,3.8887322,1.2378218,2.1083632,0.67111284,1.0
-0.4046051,0.52331436,-0.34190696,0.7446231,2.228955,0.7094984,2.0478544,0.6518523,1.0
-0.22944124,-0.871387,0.35961717,0.97019744,4.454927,1.4180473,1.1910726,0.37913015,1.0
1.0277581,0.059522793,0.02117569,1.0296981,0.057850555,0.018414402,1.55023,0.49345353,1.0
0.75494146,-0.3791737,-0.0034984977,0.84482044,5.8177347,1.8518424,1.5749375,0.50131816,1.0
1.1431162,0.46822914,-0.05563873,1.2365471,0.3887613,0.12374657,1.6158068,0.5143273,1.0
0.58349544,-0.5688397,0.03669266,0.81571555,5.5105047,1.7540481,1.525799,0.4856769,1.0
-0.38279134,0.59269434,0.30293342,0.767844,2.1442482,0.6825354,1.1652458,0.37090924,1.0
-0.17863558,-0.90490586,-0.32191253,0.9769304,4.517487,1.4379607,1.9065855,0.60688496,1.0
-0.5878183,0.047941152,-0.4560667,0.7455371,3.060215,0.97409666,2.2290409,0.7095257,1.0
-0.7484192,-0.39980492,0.4394111,0.9555404,3.6322238,1.1561728,1.0929632,0.347901,1.0
0.83439916,1.0240141,0.19114536,1.3346772,0.8870769,0.28236535,1.4270875,0.45425606,1.0
0.23015748,-0.79629266,-0.20790446,0.8545635,4.9937572,1.5895623,1.8165499,0.5782258,1.0
-0.12472326,0.85816437,-0.21676789,0.89386255,1.715123,0.54594064,1.8157455,0.57796973,1.0
-0.60458595,-1.0491472,0.23668933,1.2337973,4.189605,1.3335928,1.3777617,0.43855515,1.0
0.09822907,0.08650404,0.5748522,0.5895651,0.7220131,0.2298239,0.2238747,0.07126153,1.0
0.22738023,-0.07996913,-0.5548933,0.60498214,5.9449987,1.8923519,2.7318068,0.8695611,1.0
0.18592227,0.7912286,-0.40269807,0.90706974,1.3400041,0.42653653,2.030804,0.64642495,1.0
0.3337204,-0.4547856,0.42032903,0.70347404,5.3454394,1.7015061,0.93041074,0.29615894,1.0
-0.75701636,0.3563559,0.10028215,0.84268606,2.701628,0.8599549,1.4515107,0.46203017,1.0
-1.0048453,-0.030962816,-0.08254323,1.0087051,3.1723964,1.0098051,1.6527189,0.52607673,1.0
0.08333043,1.0220082,-0.10601821,1.0308659,1.4894403,0.47410357,1.6738224,0.5327942,1.0
0.3911559,-0.7322824,0.090042524,0.8350737,5.2029896,1.656163,1.4627604,0.4656111,1.0
-0.45654398,0.37198654,0.4013998,0.71269083,2.4578996,0.7823737,0.9725222,0.30956343,1.0
-0.7750769,-0.22401103,-0.4174129,0.9083825,3.4229438,1.0895568,2.0482426,0.65197587,1.0
-0.04485833,0.1095222,-0.57186234,0.5839811,1.9595357,0.6237396,2.9375138,0.93503964,1.0
-0.27979597,-0.2870224,0.5536666,0.6835308,3.9397392,1.2540579,0.6266276,0.19946176,1.0
1.0493165,0.6776617,0.22419554,1.2690761,0.5734258,0.18252711,1.3932039,0.44347054,1.0
0.8161732,-0.16110435,-0.24249923,0.86654437,6.0883007,1.9379662,1.8544304,0.5902835,1.0
-0.827113,0.19434327,-0.19779699,0.8723582,2.910813,0.92654055,1.7995238,0.57280624,1.0
-1.0345832,-0.7591304,0.21505201,1.3011106,3.7746155,1.2014974,1.4047511,0.44714615,1.0
0.33558542,0.7129584,0.45399383,0.9094161,1.130867,0.35996613,1.0481042,0.33362192,1.0
0.019830106,-0.64397275,-0.43670577,0.77833545,4.7431726,1.5097986,2.1664822,0.6896127,1.0
0.9126453,0.13262935,-0.30029523,0.9698913,0.14431383,0.045936517,1.885587,0.60020095,1.0
0.60273,-0.3473093,0.3197703,0.765611,5.7604294,1.8336016,1.1399205,0.36284795,1.0
-0.53711075,0.60995567,0.062855676,0.81515926,2.2927742,0.7298127,1.4936113,0.47543123,1.0
-0.39912593,-1.1349267,-0.04327709,1.2038409,4.3742223,1.3923582,1.6067533,0.51144546,1.0
-0.34422624,0.78160495,-0.022753714,0.85435104,1.9856462,0.6320508,1.5974323,0.50847846,1.0
-0.0071911635,-1.0035088,0.006698686,1.0035568,4.705223,1.4977189,1.5641214,0.49787527,1.0
0.8905009,0.18680046,0.33588672,0.9699001,0.206772,0.06581757,1.2171608,0.3874343,1.0
0.53715384,-0.37347364,-0.35183823,0.7428371,5.6756325,1.8066099,2.064217,0.6570607,1.0
0.48030108,0.5742551,-0.4883159,0.8938179,0.874257,0.27828464,2.1487677,0.68397397,1.0
0.15774177,-0.48550743,0.4700409,0.6939296,5.026531,1.5999945,0.8266269,0.2631235,1.0
-0.9019865,0.10936929,0.15896444,0.92239416,3.020928,0.9615912,1.3975927,0.44486755,1.0
-1.0975935,-0.59633464,-0.1772064,1.2616373,3.639286,1.1584207,1.7117199,0.5448573,1.0
0.9846732,0.76126045,-0.25851762,1.2711924,0.658128,0.20948865,1.7755911,0.56518817,1.0
0.7610048,-0.200359,0.27583435,0.8338805,6.0257454,1.9180542,1.2336621,0.39268684,1.0
-0.021594977,0.37298363,0.5330298,0.6509254,1.6286297,0.5184089,0.61133933,0.19459535,1.0
-0.26050156,-0.51869684,-0.515821,0.7765171,4.2469645,1.3518507,2.29732,0.7312596,1.0
-0.55379903,0.33821967,-0.36129782,0.7427126,2.5933235,0.82548046,2.0788264,0.661711,1.0
-0.8119262,-0.14048785,0.38083455,0.9077422,3.3129265,1.0545373,1.1378574,0.36219126,1.0
0.42359293,1.1091632,0.14160971,1.195712,1.2059875,0.38387772,1.4520864,0.46221346,1.0
0.5425423,-0.5857604,-0.12211043,0.8076994,5.459502,1.7378135,1.7225614,0.5483083,1.0
1.1275362,0.6700445,-0.10832374,1.3160666,0.5361848,0.17067291,1.6531982,0.5262293,1.0
0.9080272,-0.12236389,0.12832753,0.92517793,6.1492343,1.957362,1.4316419,0.45570576,1.0
-0.2053604,0.60539097,0.39454848,0.7512254,1.897835,0.60409963,1.0178386,0.32398808,1.0
-0.7207584,-0.79545015,-0.3746526,1.1369249,3.9762135,1.265668,1.9066037,0.6068908,1.0
-0.31131318,0.22350918,-0.5110598,0.6387913,2.518917,0.8017962,2.4981616,0.7951895,1.0
-0.44530284,-0.11095448,0.52877307,0.70014745,3.3857865,1.0777293,0.7147898,0.22752465,1.0
0.040201135,0.8934326,0.28052276,0.9372998,1.5258304,0.4856869,1.2668498,0.40325078,1.0
0.31535113,-0.68976164,-0.26284695,0.80268675,5.141205,1.6364963,1.9044094,0.60619235,1.0
-0.55265284,0.55445033,-0.1640539,0.79984623,2.3545709,0.74948317,1.7773693,0.5657542,1.0
-0.436046,-1.1092476,0.14504805,1.2006686,4.3378444,1.3807787,1.4496945,0.4614521,1.0
0.59340394,0.108876094,0.4832616,0.7729968,0.18145896,0.05776018,0.89543515,0.28502586,1.0
0.3407592,-0.22510308,-0.50216395,0.6472688,5.6993995,1.8141751,2.4588099,0.78266346,1.0
0.47562683,0.9216446,-0.34771118,1.0938705,1.094381,0.34835228,1.8942809,0.60296834,1.0
0.0724035,-0.7807397,0.33099592,0.85109055,4.8048615,1.5294349,1.1713504,0.37285239,1.0
-0.8479077,0.25459847,0.010893934,0.8853737,2.8498912,0.90714854,1.5584917,0.4960833,1.0
-1.0926608,-0.86615556,-0.02757619,1.3945943,3.8118684,1.2133554,1.5905713,0.50629455,1.0
-0.9156614,0.145802,-0.047611967,0.92841846,2.983687,0.949737,1.6221018,0.516331,1.0
-1.135004,-0.70942116,0.06753646,1.3401768,3.7002196,1.1778165,1.5203813,0.4839524,1.0
0.81382936,0.8592788,0.31550378,1.224835,0.8125562,0.25864467,1.3102704,0.41707203,1.0
0.25656775,-0.7015276,-0.29554623,0.80331534,5.0630054,1.6116047,1.9475547,0.6199259,1.0
0.69989145,0.1920362,-0.45006612,0.8539821,0.2677897,0.0852401,2.1258874,0.67669094,1.0
0.3851672,-0.28960353,0.46770012,0.67154104,5.6384754,1.7947824,0.80034673,0.25475827,1.0
-0.34625655,0.714542,0.20176,0.8192502,2.0220363,0.64363414,1.3219625,0.4207937,1.0
-0.06766958,-0.9798649,-0.18402247,0.9992891,4.6434383,1.4780523,1.7560068,0.5589543,1.0
0.31882745,1.0197912,-0.24732728,1.0967206,1.267784,0.40354818,1.7982683,0.5724066,1.0
0.49013734,-0.5693927,0.22838315,0.7852398,5.423124,1.7262338,1.2756864,0.4060636,1.0
-0.22692005,0.1272648,0.5487659,0.60731626,2.6304686,0.8373041,0.44271564,0.14092076,1.0
-0.19129115,-0.021186214,-0.5677475,0.5994817,3.2518969,1.0351108,2.8147597,0.8959658,1.0
-0.014042753,0.6577189,-0.43126652,0.78662705,1.5921438,0.5067951,2.151064,0.6847049,1.0
-0.34207982,-0.8007419,0.41461286,0.9644221,4.3086534,1.3714869,1.1264054,0.35854596,1.0
1.1206598,0.7620972,0.07611631,1.3573741,0.59720623,0.19009665,1.5146908,0.48214102,1.0
0.87445444,-0.19571671,-0.0928779,0.9008895,6.0629983,1.9299122,1.6740756,0.5328748,1.0
-0.2340221,0.8528051,-0.07827749,0.8877895,1.8386182,0.5852503,1.6590823,0.5281023,1.0
-0.8222,-1.0934579,0.095530026,1.3714186,4.0676565,1.2947752,1.5010821,0.47780925,1.0
0.78215754,0.37903735,0.4246674,0.9673583,0.45125583,0.14363919,1.1163143,0.35533386,1.0
0.68380946,-0.04724089,-0.40737742,0.7973603,6.21421,1.9780444,2.1070366,0.67069054,1.0
0.059282742,0.37222844,-0.541602,0.65984935,1.4128585,0.44972682,2.5336003,0.80647004,1.0
0.10379784,-0.16605781,0.5610747,0.5942676,5.271039,1.6778238,0.3358067,0.10689059,1.0
-0.53445333,0.5062007,0.25005323,0.7774356,2.383337,0.7586397,1.2433369,0.3957664,1.0
-1.046213,-0.38265783,-0.23047271,1.1375879,3.4922338,1.1116124,1.7748063,0.56493837,1.0
0.94609475,0.02022733,-0.20300452,0.9678405,0.021376558,0.0068043694,1.7821156,0.567265,1.0
0.74567413,-0.31856713,0.18702744,0.8321624,5.8794355,1.8714824,1.3441112,0.42784387,1.0
-0.29674795,0.43634883,0.44424272,0.6897907,2.1680212,0.6901026,0.87104785,0.27726313,1.0
-0.14867987,-0.6641897,-0.46025282,0.8216364,4.492168,1.4299015,2.1653826,0.6892627,1.0
-0.712209,0.22268786,-0.30798712,0.8072717,2.838551,0.9035388,1.9622322,0.6245979,1.0
-0.92189,-0.79359263,0.28978997,1.2504593,3.852342,1.2262385,1.3369234,0.4255559,1.0
0.64355123,1.1474364,0.05054974,1.3165575,1.0596535,0.33729818,1.5323915,0.48777536,1.0
0.10379574,-0.9368886,-0.06885038,0.9451318,4.8227267,1.5351216,1.6437083,0.5232086,1.0
0.803616,1.1192772,-0.0172133,1.3779973,0.9481065,0.30179167,1.5832882,0.5039763,1.0
0.2172276,-0.87170887,0.034527555,0.89903075,4.956612,1.5777386,1.5323817,0.48777223,1.0
-0.7825465,0.035238,0.34583417,0.85628384,3.0965931,0.98567617,1.1550444,0.36766204,1.0
-0.9482431,-0.43354732,-0.32862344,1.0932161,3.5704272,1.1365023,1.8761207,0.59718776,1.0
-0.23573612,0.39667872,-0.4808198,0.6664182,2.1069956,0.6706775,2.3767607,0.75654644,1.0
-0.07155199,-0.53084946,0.50035405,0.73299044,4.5784087,1.4573528,0.81945425,0.2608404,1.0
1.0844085,0.36789334,0.17093804,1.1578027,0.32707247,0.1041104,1.4226146,0.45283228,1.0
0.5843349,-0.5294865,-0.15143685,0.80295473,5.546991,1.765662,1.7605323,0.5603948,1.0
-0.6501927,0.33555964,-0.2866303,0.7858166,2.665154,0.84834486,1.9441657,0.61884713,1.0
-0.9230836,-0.08563387,0.27057394,0.965726,3.2340972,1.029445,1.2868181,0.40960693,1.0
0.15888369,0.52909464,0.50953555,0.7515395,1.2790704,0.40714073,0.82577294,0.2628517,1.0
0.21104355,-0.2662242,-0.525484,0.6257381,5.3826804,1.7133603,2.5676794,0.8173177,1.0
0.7364154,0.734062,-0.391331,1.110988,0.78379774,0.24949056,1.9307564,0.61457884,1.0
0.61348194,-0.24118303,0.3730546,0.75742924,5.9086084,1.8807684,1.055805,0.33607316,1.0
-0.16292919,0.8878836,0.11612453,0.9101473,1.7522801,0.55776805,1.4428589,0.45927626,1.0
-0.7294296,-1.1041664,-0.13436349,1.330152,4.1285872,1.3141701,1.6719825,0.53220856,1.0
0.48325127,1.1223388,-0.12805648,1.2286475,1.164213,0.37058046,1.6752115,0.5332364,1.0
0.005764483,-0.97924924,0.10861681,0.98527145,4.7182755,1.5018737,1.4603313,0.46483788,1.0
-0.6822766,0.13757944,0.37492365,0.79056764,2.9426134,0.9366629,1.0766888,0.34272066,1.0
-0.82318616,-0.5711593,-0.3942554,1.0767059,3.7481723,1.1930803,1.9456842,0.6193305,1.0
-0.20976582,0.25445712,-0.52848005,0.6229296,2.260219,0.71945006,2.5837111,0.8224208,1.0
-0.16971564,-0.52533454,0.51133084,0.75248855,4.399911,1.4005351,0.8236885,0.2621882,1.0
0.9386646,0.106767125,0.26314,0.9806799,0.11325688,0.03605078,1.2991436,0.41353023,1.0
0.6458019,-0.3490974,-0.28025174,0.78579265,5.7876153,1.8422551,1.9354744,0.61608064,1.0
-0.6306705,0.48361358,-0.14534086,0.80793023,2.4874105,0.79176736,1.7516739,0.5575751,1.0
-1.064347,-0.26778853,0.16378313,1.1096712,3.3880756,1.078458,1.422659,0.45284644,1.0
0.027113153,0.5073428,0.5018711,0.7141473,1.5174056,0.4830052,0.7915328,0.2519527,1.0
0.20303233,-0.41585484,-0.48353237,0.6692988,5.1665754,1.644572,2.37813,0.75698227,1.0
0.93900406,0.56692266,-0.33126664,1.1458043,0.5431715,0.17289686,1.8640963,0.59336025,1.0
0.73263127,-0.11880281,0.34741843,0.819489,6.1224256,1.9488286,1.1329994,0.3606449,1.0
-0.30514193,0.81072,0.02730544,0.8666742,1.9307797,0.61458623,1.5392852,0.48996967,1.0
-0.94808525,-1.0445471,-0.01118671,1.4106982,3.9753623,1.2653971,1.5787264,0.5025242,1.0
-0.07399456,0.954123,-0.06726544,0.95934904,1.6481938,0.5246364,1.6409696,0.52233684,1.0
-0.59841096,-1.1504068,0.047905006,1.2976234,4.2327332,1.3473208,1.5338705,0.4882461,1.0
0.9344778,0.7545365,0.29581726,1.2369648,0.6792622,0.21621588,1.3293084,0.423132,1.0
0.7201336,-0.19938143,-0.31521073,0.81098896,6.013084,1.914024,1.969989,0.6270669,1.0
0.27191374,0.6736735,-0.46740705,0.8638532,1.187166,0.37788665,2.142508,0.68198144,1.0
0.35283354,-0.36967897,0.45033717,0.68114436,5.4744763,1.7425799,0.84844863,0.27006957,1.0
-0.6623115,0.4232255,0.18431555,0.80730945,2.5729802,0.819005,1.3404565,0.42668054,1.0
-1.0176425,-0.190216,-0.20148894,1.0546925,3.3263786,1.0588192,1.7630184,0.56118613,1.0
1.0109597,0.22872685,-0.22867592,1.0614369,0.22250126,0.07082435,1.7879387,0.56911856,1.0
0.600237,-0.43925682,0.24705654,0.7837525,5.651431,1.7989063,1.2501051,0.39792082,1.0
-0.065718435,0.1424867,0.56745476,0.5887497,2.0029457,0.6375574,0.26977745,0.08587283,1.0
-0.009355997,-0.31388754,-0.5490367,0.6324984,4.682591,1.490515,2.6220462,0.8346232,1.0
-0.64649075,0.089249425,-0.41488364,0.77333313,3.0044076,0.9563326,2.137066,0.68024915,1.0
-0.76556987,-0.43945947,0.43097374,0.9823239,3.662697,1.1658727,1.1166129,0.3554289,1.0
0.9101912,1.0491796,0.09260712,1.3920494,0.8562148,0.27254164,1.5042214,0.47880855,1.0
0.28542203,-0.81717736,-0.07640912,0.8689551,5.0484204,1.6069621,1.6588423,0.5280259,1.0
-0.78790075,0.31800187,-0.0958008,0.8550383,2.7579813,0.8778927,1.6830748,0.53573936,1.0
-1.0131423,-0.96691036,0.07798469,1.4026599,3.9036462,1.2425692,1.51517,0.48229358,1.0
0.51656425,0.8084309,0.40710664,1.0421779,1.0022132,0.31901437,1.1694797,0.37225693,1.0
0.1144595,-0.6123976,-0.4249602,0.7541372,4.897161,1.5588148,2.1694188,0.6905474,1.0
0.24249908,0.018801855,-0.5613674,0.61179465,0.07737891,0.02463047,2.7327332,0.869856,1.0
0.25981978,-0.13514026,0.5413313,0.6154744,5.803563,1.8473314,0.4959122,0.15785375,1.0
-0.47216395,0.5848002,0.23017994,0.7860743,2.2500293,0.71620655,1.2736194,0.40540564,1.0
-0.2789588,-1.0076096,-0.25032398,1.0750616,4.4423018,1.4140285,1.8057997,0.5748039,1.0
0.13915741,1.008124,-0.18673436,1.0346731,1.4336271,0.45633766,1.7522675,0.55776405,1.0
0.38940135,-0.6784041,0.20327556,0.8081995,5.2334685,1.6658647,1.3165495,0.41907072,1.0
-0.37257916,0.3232014,0.4605459,0.67481613,2.4270432,0.77255183,0.81965137,0.26090312,1.0
-0.7272314,-0.25398707,-0.44397166,0.8890926,3.477601,1.1069548,2.093649,0.6664291,1.0
-0.173178,0.76549274,-0.28951895,0.8365351,1.7932819,0.5708193,1.9241999,0.61249185,1.0
-0.69014704,-0.9431228,0.30828014,1.2086439,4.080659,1.2989141,1.3128836,0.4179038,1.0
1.1452458,0.528171,0.069121405,1.2630638,0.43211696,0.13754709,1.5160438,0.48257172,1.0
0.9812696,-0.029225906,-0.050256692,0.98299026,6.2534103,1.9905223,1.621945,0.5162811,1.0
1.0793922,0.88976973,-0.034798298,1.3992814,0.68939817,0.21944225,1.5956676,0.50791675,1.0
0.8366428,-0.27027324,0.016920533,0.8793777,5.9707227,1.90054,1.5515537,0.49387488,1.0
-0.08812371,0.7749188,0.3283527,0.84621537,1.6840298,0.53604335,1.1723087,0.37315744,1.0
-0.4989968,-0.9231748,-0.34612694,1.1050128,4.216851,1.3422654,1.8893923,0.60141224,1.0
-0.39180285,0.16868898,-0.5006468,0.65773296,2.7350345,0.8705885,2.4359121,0.7753749,1.0
-0.555897,-0.0032635245,0.480549,0.7348193,3.1474633,1.0018686,0.85797745,0.2731027,1.0
0.21244027,1.0536473,0.15114404,1.0854253,1.37184,0.4366702,1.4310937,0.45553127,1.0
0.44926032,-0.64754325,-0.17120883,0.80651075,5.3189363,1.6930699,1.7847074,0.56809,1.0
-0.38025546,0.6298716,-0.2702809,0.78382665,2.1139343,0.67288613,1.9228458,0.61206084,1.0
-0.15135978,-0.93351465,0.28690132,0.988267,4.551648,1.4488345,1.2762482,0.4062424,1.0
0.4722519,0.17774028,0.5257771,0.7287352,0.35996908,0.11458171,0.7648407,0.24345636,1.0
0.28506187,-0.25872177,-0.5092645,0.63839453,5.546188,1.7654064,2.4943128,0.7939644,1.0
0.6461307,0.8426648,-0.37278354,1.1254048,0.9166481,0.29177815,1.9084179,0.6074683,1.0
0.16120787,-0.64078414,0.39162406,0.76808965,4.9588532,1.578452,1.0357654,0.32969436,1.0
-0.94616866,0.050551273,0.13463454,0.95703554,3.088216,0.9830097,1.4296495,0.45507154,1.0
-1.131118,-0.55220354,-0.11583145,1.2640307,3.5957499,1.1445627,1.6625617,0.5292098,1.0
-0.46672648,0.6571688,-0.12052335,0.8150033,2.1883404,0.6965704,1.7192216,0.5472452,1.0
-0.25524774,-1.072717,0.13896698,1.1113887,4.478788,1.4256424,1.4454292,0.4600944,1.0
0.7570365,0.030393114,0.38685942,0.85069865,0.040125936,0.012772482,1.0986993,0.34972686,1.0
0.60054326,-0.26725066,-0.36852372,0.75358135,5.864485,1.8667234,2.0817735,0.6626491,1.0
0.28658402,0.48665705,-0.5229731,0.76971835,1.0385914,0.33059388,2.317788,0.7377748,1.0
0.041441027,-0.33528593,0.5391263,0.636232,4.8353643,1.5391443,0.55977666,0.17818244,1.0
-0.73267174,0.24490091,0.27312005,0.8193771,2.8190107,0.89731896,1.2309668,0.3918289,1.0
-0.9445083,-0.8366361,-0.25700432,1.2876751,3.8665013,1.2307456,1.7717336,0.5639603,1.0
1.1000829,0.55780023,-0.1754072,1.2458295,0.46927398,0.14937454,1.7120613,0.54496604,1.0
0.9182908,-0.083603755,0.15596999,0.9351867,6.192393,1.9710999,1.4032338,0.44666317,1.0
-0.14062016,0.4812737,0.47641885,0.6916454,1.8550665,0.590486,0.8109369,0.25812924,1.0
-0.44301525,-0.5613477,-0.49575254,0.8701404,4.0442686,1.2873306,2.176984,0.69295555,1.0
-0.45636538,0.44740433,-0.35934204,0.7331894,2.3661094,0.753156,2.0830102,0.6630427,1.0
-0.9228228,-0.36138305,0.3421953,1.0484737,3.514842,1.118809,1.2383306,0.39417288,1.0
0.18965772,1.0812262,0.0037736492,1.0977407,1.397153,0.4447276,1.5673587,0.49890578,1.0
0.45524985,-0.69066244,-0.020887325,0.82746804,5.2951694,1.6855047,1.5960416,0.5080358,1.0
0.2967624,1.1126682,-0.03696808,1.1521566,1.3101513,0.41703412,1.6028879,0.51021504,1.0
0.49064082,-0.65482545,0.055350095,0.82011485,5.3554225,1.7046839,1.5032544,0.47850072,1.0
-0.6366472,0.3026909,0.32163712,0.7748496,2.697781,0.8587304,1.1427479,0.36374792,1.0
-0.87885106,-0.058787964,-0.30322206,0.93154645,3.208385,1.0212606,1.902341,0.60553396,1.0
-0.09017981,0.5982553,-0.4396998,0.74791557,1.720408,0.54762286,2.1992571,0.7000453,1.0
-0.43732756,-0.7016974,0.45579123,0.94412935,4.1550546,1.3225949,1.0669887,0.33963305,1.0
0.96398234,0.8988131,0.20761578,1.3342531,0.7504278,0.23886858,1.414557,0.45026746,1.0
0.7709547,-0.2810778,-0.19142082,0.84262556,5.9335775,1.8887163,1.799969,0.5729479,1.0
-0.904901,0.014678354,-0.23640098,0.9353859,3.1253731,0.99483716,1.8262982,0.58132875,1.0
-1.0648519,-0.4416259,0.21704303,1.1730518,3.5347323,1.1251402,1.3846998,0.44076362,1.0
0.20913838,0.31076264,0.5551817,0.66973054,0.9784328,0.31144482,0.59354573,0.18893147,1.0
0.01860505,-0.087257616,-0.5745771,0.5814627,4.922463,1.5668685,2.9875455,0.9509652,1.0
0.7734555,0.23844047,-0.42005387,0.911884,0.29903525,0.095185876,2.049517,0.6523815,1.0
0.44838747,-0.37748492,0.40298647,0.7112976,5.583429,1.7772605,0.96848196,0.30827737,1.0
-0.40240365,0.7250685,0.08281842,0.83337384,2.0774603,0.6612761,1.4712548,0.46831495,1.0
-0.10256016,-1.0321546,-0.09999374,1.0420462,4.613349,1.4684745,1.6669033,0.5305918,1.0
1.0578842,0.1595016,-0.089767344,1.0736005,0.14964698,0.047634114,1.6545075,0.5266461,1.0
0.6929864,-0.43191805,0.106306605,0.82345885,5.7258306,1.8225884,1.4413375,0.45879194,1.0
-0.38456726,0.41244027,0.4176881,0.70175654,2.3212366,0.7388725,0.93327725,0.29707137,1.0
-0.2991881,-0.8205589,-0.4011114,0.9611039,4.362754,1.3887076,2.0013175,0.6370391,1.0
-0.24653563,0.06576336,-0.5533782,0.60937023,2.8809125,0.91702294,2.7095563,0.86247855,1.0
-0.14877506,-0.1114773,0.5721375,0.6015833,3.7846463,1.2046903,0.31417134,0.10000384,1.0
0.49791217,1.0472199,0.2427876,1.1847075,1.126972,0.3587263,1.3643994,0.43430182,1.0
0.05959105,-0.89048475,-0.22392039,0.9201383,4.779209,1.5212694,1.8166199,0.578248,1.0
-0.24147543,0.7832271,-0.21534069,0.84742355,1.8698579,0.5951942,1.8277261,0.5817833,1.0
-0.84966385,-1.0092198,0.19752152,1.333967,4.012615,1.277255,1.4221791,0.45269364,1.0
0.7544514,0.41873205,0.43641707,0.9669505,0.50668555,0.16128302,1.1025374,0.35094854,1.0
0.58599794,-0.058246005,-0.4542693,0.7437384,6.1841145,1.9684647,2.2278566,0.70914876,1.0
0.013631636,0.8390254,-0.32004574,0.8980973,1.5545508,0.49482885,1.9351654,0.61598223,1.0
0.2813117,-0.67826784,0.3000066,0.79321337,5.105546,1.6251457,1.1829271,0.37653738,1.0
-0.6839333,0.46029812,0.04300166,0.825523,2.5492072,0.81143785,1.5186826,0.48341167,1.0
-1.0895989,-0.23235916,-0.06314432,1.1158869,3.3516974,1.0668784,1.6274133,0.5180217,1.0
-0.71870744,0.42325136,-0.006423543,0.8341003,2.6093702,0.83058834,1.5784976,0.5024514,1.0
-1.0581682,-0.13081633,0.02304207,1.0664725,3.2645938,1.0391525,1.5491889,0.4931221,1.0
0.30045748,0.898789,0.3521134,1.0109798,1.2481837,0.3973092,1.2150509,0.3867627,1.0
0.44108316,-0.4979328,-0.33559835,0.7450622,5.4373193,1.7307525,2.0380433,0.6487293,1.0
0.65236765,0.46333367,-0.4697525,0.92786264,0.61756146,0.19657591,2.1016548,0.6689775,1.0
0.46823665,-0.11142774,0.48859107,0.68584466,6.0495577,1.9256339,0.77789384,0.2476113,1.0
-0.037457727,0.93228877,0.1774948,0.94977355,1.610953,0.5127822,1.38281,0.4401621,1.0
-0.4931043,-1.1079983,-0.15868925,1.2231084,4.293667,1.3667166,1.7009057,0.5414151,1.0
0.86940104,0.8867788,-0.276123,1.2721944,0.7952931,0.25314966,1.7895823,0.5696417,1.0
0.28180712,-0.71954477,0.25824222,0.81476927,5.0856733,1.6188201,1.2482829,0.39734077,1.0
-0.40991318,0.07191447,0.5155324,0.6625512,2.9679217,0.9447188,0.6791579,0.21618268,1.0
-0.4350651,-0.28678104,-0.5333052,0.74561346,3.7243862,1.185509,2.3677883,0.7536904,1.0
-0.2867755,0.5655448,-0.38111,0.7398148,2.0400906,0.649381,2.1119702,0.672261,1.0
-0.07421552,-0.81485206,0.36100915,0.89432627,4.621561,1.4710885,1.1552761,0.36773577,1.0
