epoch,lr,train_loss,train_l_se,train_l_r,train_l_conv,train_l_dyn,train_l_sym,train_gnorm
1194,0.001,0.0063341283,0.0063341283,0.0,1.1861674e-12,0.0,0.0,0.05490876
1195,0.001,0.0062098945,0.0062098945,0.0,7.240314e-13,0.0,0.0,0.045660913
1196,0.001,0.0063837892,0.0063837892,0.0,8.426596e-13,0.0,0.0,0.056624312
1197,0.001,0.006733375,0.0063384357,0.0039493963,1.3538284e-12,0.0,0.0,0.05464375
1198,0.001,0.006148946,0.006148946,0.0,1.1300948e-12,0.0,0.0,0.055500828
1199,0.001,0.006309895,0.006309895,0.0,1.3090652e-12,0.0,0.0,0.059424706
1200,0.001,0.006116725,0.006116725,0.0,6.468203e-13,0.0,0.0,0.04156076
1201,0.001,0.006786178,0.0063286177,0.0043654647,1.1166433e-12,0.0,0.0021013995,0.048114255
1202,0.001,0.0063304403,0.0063304403,0.0,1.6566096e-12,0.0,0.0,0.05434133
1203,0.001,0.006125057,0.006125057,0.0,9.0885345e-13,0.0,0.0,0.06059873
1204,0.001,0.007198182,0.006252276,0.009459063,1.1044092e-12,0.0,0.0,0.03799778
1205,0.001,0.0062988503,0.0062988503,0.0,1.2614933e-12,0.0,0.0,0.049890574
1206,0.001,0.0061718174,0.0061718174,0.0,9.539195e-13,0.0,0.0,0.05534995
1207,0.001,0.0063131754,0.0063131754,0.0,7.523576e-13,0.0,0.0,0.05905142
1208,0.001,0.0070241783,0.006317282,0.006855825,1.2282936e-12,0.0,0.0021314847,0.050393276
1209,0.001,0.0063019255,0.0063019255,0.0,1.0692129e-12,0.0,0.0,0.04013487
1210,0.001,0.0064371545,0.0064371545,0.0,1.0953515e-12,0.0,0.0,0.043910954
1211,0.001,0.0062249694,0.0062249694,0.0,9.296759e-13,0.0,0.0,0.033009883
1212,0.001,0.007172244,0.0062939343,0.0087831,1.0319012e-12,0.0,0.0,0.04038649
1213,0.001,0.0063893166,0.0063893166,0.0,8.9137926e-13,0.0,0.0,0.05089054
1214,0.001,0.0063395267,0.0063395267,0.0,8.366869e-13,0.0,0.0,0.06525404
1215,0.001,0.006341271,0.006341271,0.0,1.6483653e-12,0.0,0.0,0.045019362
1216,0.001,0.007360324,0.006190974,0.011473672,1.1498556e-12,0.0,0.0021982333,0.059307575
1217,0.001,0.006156279,0.006156279,0.0,1.0312075e-12,0.0,0.0,0.052254524
1218,0.001,0.0062343883,0.0062343883,0.0,8.104345e-13,0.0,0.0,0.055228617
1219,0.001,0.0063723223,0.0063723223,0.0,1.1251351e-12,0.0,0.0,0.06127066
1220,0.001,0.007394082,0.00637911,0.010149716,9.898307e-13,0.0,0.0,0.061013956
1221,0.001,0.0063182786,0.0063182786,0.0,8.263535e-13,0.0,0.0,0.064122915
1222,0.001,0.006436803,0.006436803,0.0,8.294974e-13,0.0,0.0,0.042819984
1223,0.001,0.006377277,0.006377277,0.0,1.5183451e-12,0.0,0.0,0.06565584
1224,0.001,0.0066690478,0.0062106503,0.004361381,1.3037388e-12,0.0,0.002225981,0.04470625
1225,0.001,0.00631443,0.00631443,0.0,9.547197e-13,0.0,0.0,0.037966803
1226,0.001,0.0063417903,0.0063417903,0.0,8.161645e-13,0.0,0.0,0.06287941
1227,0.001,0.006806598,0.0062818658,0.005247322,8.099208e-13,0.0,0.0,0.052463315
1228,0.001,0.0061764624,0.0061764624,0.0,1.1635168e-12,0.0,0.0,0.057002958
1229,0.001,0.0062260726,0.0062260726,0.0,1.1032648e-12,0.0,0.0,0.052171472
1230,0.001,0.0063163047,0.0063163047,0.0,9.741532e-13,0.0,0.0,0.050769623
1231,0.001,0.007607261,0.006253629,0.011234555,1.0893573e-12,0.020758646,0.0022590307,0.33731425
1232,0.001,0.016095422,0.006317387,0.0,0.9778035,0.0,0.0,0.876566
1233,0.001,0.0063422164,0.0063422164,0.0,8.545499e-13,0.0,0.0,0.04828487
1234,0.001,0.0066487994,0.0066487994,0.0,9.227595e-13,0.0,0.0,0.06201273
1235,0.001,0.0070736604,0.0065296288,0.005440318,1.1164147e-12,0.0,0.0,0.041580096
1236,0.001,0.006525428,0.006525428,0.0,1.028671e-12,0.0,0.0,0.043409254
1237,0.001,0.0064846175,0.0064846175,0.0,9.790135e-13,0.0,0.0,0.070530504
1238,0.001,0.006575777,0.006575777,0.0,9.956184e-13,0.0,0.0,0.032410093
1239,0.001,0.007630755,0.006428164,0.011844815,8.3978175e-13,0.0,0.0018109654,0.042536013
1240,0.001,0.006284251,0.006284251,0.0,1.0914069e-12,0.0,0.0,0.07441157
1241,0.001,0.0065433956,0.0065433956,0.0,1.4860823e-12,0.0,0.0,0.048588615
1242,0.001,0.00638163,0.00638163,0.0,5.643626e-13,0.0,0.0,0.064456865
1243,0.001,0.0075166514,0.006495961,0.010206895,1.3013843e-12,0.0,0.0,0.060663298
1244,0.001,0.006397906,0.006397906,0.0,7.7597005e-13,0.0,0.0,0.04186344
1245,0.001,0.006538851,0.006538851,0.0,1.4371269e-12,0.0,0.0,0.07055758
1246,0.001,0.0065073567,0.0065073567,0.0,8.829808e-13,0.0,0.0,0.07019863
1247,0.001,0.0068342956,0.006287947,0.005271735,8.831596e-13,0.0,0.0019175833,0.04630572
1248,0.001,0.0064587635,0.0064587635,0.0,7.6394967e-13,0.0,0.0,0.04209608
1249,0.001,0.006465415,0.006465415,0.0,1.2641418e-12,0.0,0.0,0.049961984
1250,0.001,0.0064147403,0.0064147403,0.0,7.1178046e-13,0.0,0.0,0.04378374
1251,0.001,0.0069232285,0.006452175,0.0047105374,1.3183398e-12,0.0,0.0,0.048552077
1252,0.001,0.006379659,0.006379659,0.0,6.499475e-13,0.0,0.0,0.03963717
1253,0.001,0.0064557,0.0064557,0.0,1.0509974e-12,0.0,0.0,0.07388279
1254,0.001,0.007515871,0.0064367456,0.010588149,7.4127136e-13,0.0,0.0020311018,0.055570517
1255,0.001,0.0065108207,0.0065108207,0.0,9.215057e-13,0.0,0.0,0.05628175
1256,0.001,0.0063634957,0.0063634957,0.0,1.1546653e-12,0.0,0.0,0.040768966
1257,0.001,0.006319612,0.006319612,0.0,1.1096078e-12,0.0,0.0,0.047275994
1258,0.001,0.0069847396,0.006281217,0.0070352224,1.8390868e-12,0.0,0.0,0.03464079
1259,0.001,0.006264814,0.006264814,0.0,7.899682e-13,0.0,0.0,0.056842778
1260,0.001,0.006498744,0.006498744,0.0,1.6181333e-12,0.0,0.0,0.0482626
1261,0.001,0.006524623,0.006524623,0.0,1.2648975e-12,0.0,0.0,0.047629543
1262,0.001,0.00733688,0.006497667,0.0081775,1.3520793e-12,0.0,0.0021462268,0.057490792
1263,0.001,0.006301635,0.006301635,0.0,8.721856e-13,0.0,0.0,0.06705372
1264,0.001,0.006416288,0.006416288,0.0,1.2014487e-12,0.0,0.0,0.05303981
1265,0.001,0.006326163,0.006326163,0.0,1.320461e-12,0.0,0.0,0.07141233
1266,0.001,0.0068439725,0.006383798,0.0046017496,7.077351e-13,0.0,0.0,0.055417143
1267,0.001,0.006405503,0.006405503,0.0,7.845234e-13,0.0,0.0,0.05209351
1268,0.001,0.006345863,0.006345863,0.0,7.843489e-13,0.0,0.0,0.04776982
1269,0.001,0.0062533948,0.0062533948,0.0,1.3038697e-12,0.0,0.0,0.05231003
1270,0.001,0.112156115,0.006639255,0.005872428,8.3652437e-13,10.490758,0.0022047823,4.849106
1271,0.001,0.039918367,0.0076328,0.0,3.2285573,0.0,0.0,1.0694904
1272,0.001,0.008942638,0.008873136,0.0,0.006950182,0.0,0.0,0.15024973
1273,0.001,0.008731699,0.008731699,0.0,1.1371731e-12,0.0,0.0,0.13077602
1274,0.001,0.009156986,0.008090469,0.0106651625,9.305507e-13,0.0,0.0,0.10106773
1275,0.001,0.007903478,0.007903478,0.0,1.0781236e-12,0.0,0.0,0.06955585
1276,0.001,0.007688119,0.007688119,0.0,1.2309706e-12,0.0,0.0,0.059030585
1277,0.001,0.00868381,0.0076371115,0.010376815,1.0270976e-12,0.0,0.000901631,0.07945883
1278,0.001,0.0075946976,0.0075946976,0.0,1.3044994e-12,0.0,0.0,0.08115571
1279,0.001,0.0077183116,0.0077183116,0.0,1.4267129e-12,0.0,0.0,0.0886433
1280,0.001,0.0076725814,0.0076725814,0.0,1.2930853e-12,0.0,0.0,0.078450546
1281,0.001,0.008745064,0.0077312505,0.010138139,9.425711e-13,0.0,0.0,0.07982636
1282,0.001,0.0075338213,0.0075338213,0.0,9.819049e-13,0.0,0.0,0.050691802
1283,0.001,0.007497688,0.007497688,0.0,7.844955e-13,0.0,0.0,0.080151156
1284,0.001,0.007476662,0.007476662,0.0,1.0997816e-12,0.0,0.0,0.070318684
1285,0.001,0.008502854,0.007471207,0.010206973,1.1274672e-12,0.0,0.0010948743,0.042893693
1286,0.001,0.0075104875,0.0075104875,0.0,1.0952386e-12,0.0,0.0,0.057670448
1287,0.001,0.007422564,0.007422564,0.0,1.1253193e-12,0.0,0.0,0.06941435
1288,0.001,0.007443958,0.007443958,0.0,1.6176789e-12,0.0,0.0,0.05362874
1289,0.001,0.008309398,0.0073793796,0.009300183,1.1991679e-12,0.0,0.0,0.05503217
1290,0.001,0.0071538393,0.0071538393,0.0,1.0510003e-12,0.0,0.0,0.047604144
1291,0.001,0.007433153,0.007433153,0.0,1.1767294e-12,0.0,0.0,0.06670545
1292,0.001,0.007233995,0.007233995,0.0,1.565411e-12,0.0,0.0,0.07027654
1293,0.001,0.0083036795,0.0073342277,0.009566026,1.1758909e-12,0.0,0.0012848186,0.06034612
1294,0.001,0.0072182016,0.0072182016,0.0,9.389643e-13,0.0,0.0,0.07380794
1295,0.001,0.007269742,0.007269742,0.0,7.2115155e-13,0.0,0.0,0.045149393
1296,0.001,0.0071638282,0.0071638282,0.0,1.0740495e-12,0.0,0.0,0.05375615
1297,0.001,0.008164593,0.0071135787,0.010510137,1.7096348e-12,0.0,0.0,0.081128865
1298,0.001,0.0071600205,0.0071600205,0.0,1.2520733e-12,0.0,0.0,0.06030853
1299,0.001,0.007226674,0.007226674,0.0,1.5131119e-12,0.0,0.0,0.045608815
1300,0.001,0.0071441783,0.0071441783,0.0,6.128085e-13,0.0,0.0,0.090554364
1301,0.001,0.00786729,0.0070129912,0.008395592,1.0043093e-12,0.0,0.0014737851,0.058323644
1302,0.001,0.0070070447,0.0070070447,0.0,1.0998582e-12,0.0,0.0,0.068451375
1303,0.001,0.0068990486,0.0068990486,0.0,1.1221758e-12,0.0,0.0,0.06520165
1304,0.001,0.00802307,0.0071759042,0.008471664,1.0323359e-12,0.0,0.0,0.080882356
1305,0.001,0.007090616,0.007090616,0.0,1.2939996e-12,0.0,0.0,0.05339981
1306,0.001,0.0070136627,0.0070136627,0.0,7.759368e-13,0.0,0.0,0.059776112
1307,0.001,0.0070317006,0.0070317006,0.0,1.2397452e-12,0.0,0.0,0.074850194
1308,0.001,0.018345978,0.00713968,0.008252374,1.0498265e-12,1.0364442,0.0016620925,0.97290283
1309,0.001,0.0075526633,0.0075526633,0.0,8.916152e-13,0.0,0.0,0.06853343
1310,0.001,0.007963869,0.007963869,0.0,1.355114e-12,0.0,0.0,0.054000594
1311,0.001,0.0080543915,0.0080543915,0.0,1.0709101e-12,0.0,0.0,0.10089866
1312,0.001,0.008683594,0.007713903,0.009696906,1.0775401e-12,0.0,0.0,0.09151614
1313,0.001,0.007833162,0.007833162,0.0,1.0310999e-12,0.0,0.0,0.07599657
1314,0.001,0.007721693,0.007721693,0.0,1.3322011e-12,0.0,0.0,0.07966065
1315,0.001,0.0077931117,0.0077931117,0.0,1.0158305e-12,0.0,0.0,0.07733473
1316,0.001,0.008883199,0.007816721,0.010558437,1.2664119e-12,0.0,0.0010634048,0.075578086
1317,0.001,0.007747325,0.007747325,0.0,1.2285628e-12,0.0,0.0,0.06574106
1318,0.001,0.0075227628,0.0075227628,0.0,8.0291974e-13,0.0,0.0,0.06830216
1319,0.001,0.0075756162,0.0075756162,0.0,1.349682e-12,0.0,0.0,0.06385056
1320,0.001,0.008594445,0.0075277607,0.010666842,1.7365126e-12,0.0,0.0,0.08301116
1321,0.001,0.007551836,0.007551836,0.0,1.4638152e-12,0.0,0.0,0.10758214
1322,0.001,0.0075171036,0.0075171036,0.0,1.028602e-12,0.0,0.0,0.074507914
1323,0.001,0.0074525233,0.0074525233,0.0,6.187301e-13,0.0,0.0,0.052179456
1324,0.001,0.008497993,0.0074675577,0.010173386,1.4113347e-12,0.0,0.0013097815,0.087537006
1325,0.001,0.007285473,0.007285473,0.0,1.1091243e-12,0.0,0.0,0.04917971
1326,0.001,0.0073193465,0.0073193465,0.0,1.0513343e-12,0.0,0.0,0.05220437
1327,0.001,0.008303126,0.007385453,0.009176725,1.0717256e-12,0.0,0.0,0.07205602
1328,0.001,0.007185654,0.007185654,0.0,6.913617e-13,0.0,0.0,0.084437884
1329,0.001,0.007272954,0.007272954,0.0,1.3874966e-12,0.0,0.0,0.067849845
1330,0.001,0.007294362,0.007294362,0.0,1.4292816e-12,0.0,0.0,0.06832396
1331,0.001,0.0081015965,0.007212824,0.0087321345,1.1011593e-12,0.0,0.0015558957,0.06536705
1332,0.001,0.0070898477,0.0070898477,0.0,1.0404418e-12,0.0,0.0,0.06795702
1333,0.001,0.0071727466,0.0071727466,0.0,1.1664339e-12,0.0,0.0,0.073620275
1334,0.001,0.007051165,0.007051165,0.0,1.0619175e-12,0.0,0.0,0.06337751
1335,0.001,0.00794308,0.00705385,0.0088922875,1.1618387e-12,0.0,0.0,0.07574995
1336,0.001,0.007063257,0.007063257,0.0,7.36341e-13,0.0,0.0,0.06935861
1337,0.001,0.0068263886,0.0068263886,0.0,1.2033418e-12,0.0,0.0,0.05047273
1338,0.001,0.0069794427,0.0069794427,0.0,1.0918504e-12,0.0,0.0,0.05506337
1339,0.001,0.007885759,0.0070085996,0.0085924575,1.33513e-12,0.0,0.0017913101,0.076345965
1340,0.001,0.007092937,0.007092937,0.0,1.5211037e-12,0.0,0.0,0.07593739
1341,0.001,0.007051483,0.007051483,0.0,1.0881045e-12,0.0,0.0,0.06488639
1342,0.001,0.006893063,0.006893063,0.0,1.3794585e-12,0.0,0.0,0.072634414
1343,0.001,0.0077962186,0.0070227673,0.0077345194,8.992489e-13,0.0,0.0,0.04512196
1344,0.001,0.006880961,0.006880961,0.0,1.002237e-12,0.0,0.0,0.057249848
1345,0.001,0.0067186006,0.0067186006,0.0,1.1272322e-12,0.0,0.0,0.06746407
1346,0.001,0.0067225005,0.0067225005,0.0,1.3460024e-12,0.0,0.0,0.07477951
1347,0.001,0.0090089,0.0068493583,0.009293347,1.6323251e-12,0.12102478,0.00199598,0.4659432
1348,0.001,0.006894444,0.006894444,0.0,1.061275e-12,0.0,0.0,0.048561797
1349,0.001,0.006659828,0.006659828,0.0,1.3682146e-12,0.0,0.0,0.06536536
1350,0.001,0.006729802,0.006729802,0.0,5.812278e-13,0.0,0.0,0.045723457
1351,0.001,0.007382865,0.006695286,0.0068757934,1.2204562e-12,0.0,0.0,0.055666976
1352,0.001,0.0066283527,0.0066283527,0.0,1.3060111e-12,0.0,0.0,0.063390985
1353,0.001,0.006733859,0.006733859,0.0,1.2567956e-12,0.0,0.0,0.072616406
1354,0.001,0.0072208275,0.006434357,0.0076402,1.1382758e-12,0.0,0.0022450474,0.047307715
1355,0.001,0.006668798,0.006668798,0.0,1.0743037e-12,0.0,0.0,0.056803487
1356,0.001,0.006750938,0.006750938,0.0,1.0098192e-12,0.0,0.0,0.052372787
1357,0.001,0.006520465,0.006520465,0.0,1.1377543e-12,0.0,0.0,0.055044875
1358,0.001,0.007336728,0.006686924,0.006498033,9.08541e-13,0.0,0.0,0.050005417
1359,0.001,0.0066528786,0.0066528786,0.0,9.969434e-13,0.0,0.0,0.07284387
1360,0.001,0.006546708,0.006546708,0.0,1.1421155e-12,0.0,0.0,0.057897337
1361,0.001,0.0066510336,0.0066510336,0.0,1.3412414e-12,0.0,0.0,0.07965417
1362,0.001,0.007600658,0.006536242,0.010405823,1.240824e-12,0.0,0.0023834095,0.044905685
1363,0.001,0.0065769395,0.0065769395,0.0,9.5456e-13,0.0,0.0,0.056650493
1364,0.001,0.0065303277,0.0065303277,0.0,1.9982275e-12,0.0,0.0,0.056223538
1365,0.001,0.0065841377,0.0065841377,0.0,9.875804e-13,0.0,0.0,0.059707247
1366,0.001,0.0075559835,0.006478765,0.01077218,1.3397297e-12,0.0,0.0,0.06561086
1367,0.001,0.006507496,0.006507496,0.0,9.34979e-13,0.0,0.0,0.05058418
1368,0.001,0.0064915684,0.0064915684,0.0,1.0112091e-12,0.0,0.0,0.06321779
1369,0.001,0.006579329,0.006579329,0.0,1.2846823e-12,0.0,0.0,0.042021267
1370,0.001,0.0074184206,0.0064853216,0.009080247,1.3877109e-12,0.0,0.0025074254,0.058877524
1371,0.001,0.0063649956,0.0063649956,0.0,1.2237816e-12,0.0,0.0,0.06231933
1372,0.001,0.0065497537,0.0065497537,0.0,1.5321402e-12,0.0,0.0,0.045606174
1373,0.001,0.006547139,0.006547139,0.0,1.2290776e-12,0.0,0.0,0.045756306
1374,0.001,0.0076068174,0.0065134456,0.010933721,1.1397366e-12,0.0,0.0,0.07071776
1375,0.001,0.006437775,0.006437775,0.0,1.2075104e-12,0.0,0.0,0.066359706
1376,0.001,0.0065398966,0.0065398966,0.0,1.5161218e-12,0.0,0.0,0.019520262
1377,0.001,0.00735305,0.006665033,0.0066207293,1.3291139e-12,0.0,0.0025944752,0.06896232
1378,0.001,0.0065143034,0.0065143034,0.0,1.3097179e-12,0.0,0.0,0.047585722
1379,0.001,0.0065969955,0.0065969955,0.0,9.679102e-13,0.0,0.0,0.03964907
1380,0.001,0.0065491903,0.0065491903,0.0,1.3133304e-12,0.0,0.0,0.047774993
1381,0.001,0.0070050517,0.0063861557,0.006188963,1.0690053e-12,0.0,0.0,0.0664904
1382,0.001,0.006588365,0.006588365,0.0,7.8307987e-13,0.0,0.0,0.055032033
1383,0.001,0.0064740907,0.0064740907,0.0,8.663814e-13,0.0,0.0,0.055958748
1384,0.001,0.006496851,0.006496851,0.0,9.891965e-13,0.0,0.0,0.04975265
1385,0.001,0.017091425,0.00661459,0.004650778,1.4335257e-12,0.9984473,0.002728558,0.9790907
1386,0.001,0.0068044816,0.0068044816,0.0,1.2442688e-12,0.0,0.0,0.06384338
1387,0.001,0.007516354,0.006824899,0.0,0.06914545,0.0,0.0,0.13909537
1388,0.001,0.0070077754,0.0069260797,0.0,0.008169549,0.0,0.0,0.074481755
1389,0.001,0.00752105,0.006697716,0.008233335,1.3317583e-12,0.0,0.0,0.037368882
1390,0.001,0.0066591133,0.0066591133,0.0,9.0368067e-13,0.0,0.0,0.060802076
1391,0.001,0.0067455852,0.0067455852,0.0,1.3320562e-12,0.0,0.0,0.04249621
1392,0.001,0.0066603124,0.0066603124,0.0,9.174546e-13,0.0,0.0,0.052047014
1393,0.001,0.0073669893,0.00657954,0.007658461,1.6601704e-12,0.0,0.0021602463,0.0557133
1394,0.001,0.0068163155,0.0068163155,0.0,1.0112353e-12,0.0,0.0,0.052177545
1395,0.001,0.0065782196,0.0065782196,0.0,9.55301e-13,0.0,0.0,0.05212307
1396,0.001,0.0066972007,0.0066972007,0.0,1.2352377e-12,0.0,0.0,0.057890635
1397,0.001,0.007800613,0.006652435,0.011481783,1.0260921e-12,0.0,0.0,0.045678146
1398,0.001,0.006496461,0.006496461,0.0,1.600954e-12,0.0,0.0,0.06509249
1399,0.001,0.006706903,0.006706903,0.0,1.3715008e-12,0.0,0.0,0.054782853
1400,0.001,0.0066103125,0.0066103125,0.0,1.2909329e-12,0.0,0.0,0.04079359
1401,0.001,0.0076738447,0.006489023,0.011616995,1.1685867e-12,0.0,0.0023121545,0.06135404
1402,0.001,0.0067063305,0.0067063305,0.0,1.158988e-12,0.0,0.0,0.049381733
1403,0.001,0.006550948,0.006550948,0.0,1.6840393e-12,0.0,0.0,0.05222152
1404,0.001,0.007513192,0.0066080517,0.009051403,8.847708e-13,0.0,0.0,0.067038804
1405,0.001,0.0065616095,0.0065616095,0.0,1.1546535e-12,0.0,0.0,0.059290104
1406,0.001,0.00667132,0.00667132,0.0,9.673796e-13,0.0,0.0,0.063240565
1407,0.001,0.006495693,0.006495693,0.0,8.2750294e-13,0.0,0.0,0.05593221
1408,0.001,0.007530294,0.0065285135,0.009772653,9.810759e-13,0.0,0.0024514953,0.056857638
1409,0.001,0.0066518704,0.0066518704,0.0,9.216863e-13,0.0,0.0,0.05604231
1410,0.001,0.006678712,0.006678712,0.0,1.4018246e-12,0.0,0.0,0.07609682
1411,0.001,0.006676843,0.006676843,0.0,1.2490565e-12,0.0,0.0,0.047787372
1412,0.001,0.007199348,0.00633978,0.008595686,1.5264424e-12,0.0,0.0,0.06049595
1413,0.001,0.00649134,0.00649134,0.0,1.2426481e-12,0.0,0.0,0.032849226
1414,0.001,0.0066515007,0.0066515007,0.0,1.020368e-12,0.0,0.0,0.061060533
1415,0.001,0.006557283,0.006557283,0.0,1.1821848e-12,0.0,0.0,0.06039765
1416,0.001,0.0076146005,0.0065669124,0.010219484,1.4961925e-12,0.0,0.0025739744,0.06010373
1417,0.001,0.0064382474,0.0064382474,0.0,9.95941e-13,0.0,0.0,0.047695015
1418,0.001,0.0064565,0.0064565,0.0,8.9452485e-13,0.0,0.0,0.07045578
1419,0.001,0.0064891474,0.0064891474,0.0,1.3167414e-12,0.0,0.0,0.0570814
1420,0.001,0.0071839197,0.0066312957,0.005526238,1.061966e-12,0.0,0.0,0.07517763
1421,0.001,0.006454999,0.006454999,0.0,1.495844e-12,0.0,0.0,0.056207757
1422,0.001,0.0065445453,0.0065445453,0.0,6.4250737e-13,0.0,0.0,0.065695114
1423,0.001,0.0064725652,0.0064725652,0.0,9.477437e-13,0.0,0.0,0.054150246
1424,0.001,0.06700935,0.007889831,0.0066815238,9.286031e-13,5.842431,0.0027049258,3.2555425
1425,0.001,0.0093230875,0.0093230875,0.0,7.4231604e-13,0.0,0.0,0.15638256
1426,0.001,0.008054449,0.008054449,0.0,1.5527289e-12,0.0,0.0,0.11925706
1427,0.001,0.0074960566,0.006902434,0.0059362245,1.4441011e-12,0.0,0.0,0.07636796
1428,0.001,0.0067148795,0.0067148795,0.0,1.0498024e-12,0.0,0.0,0.060753368
1429,0.001,0.006708024,0.006708024,0.0,1.4127017e-12,0.0,0.0,0.05099893
1430,0.001,0.00666886,0.00666886,0.0,1.0218315e-12,0.0,0.0,0.08003123
1431,0.001,0.007451525,0.0067681377,0.0066380035,7.179368e-13,0.0,0.0019586994,0.062061653
1432,0.001,0.00665873,0.00665873,0.0,7.284157e-13,0.0,0.0,0.038644973
1433,0.001,0.0067373747,0.0067373747,0.0,1.1880825e-12,0.0,0.0,0.049388524
1434,0.001,0.0065827104,0.0065827104,0.0,1.6531702e-12,0.0,0.0,0.06975926
1435,0.001,0.00725881,0.0066641355,0.005946747,1.649318e-12,0.0,0.0,0.055342074
1436,0.001,0.0065854136,0.0065854136,0.0,7.0124413e-13,0.0,0.0,0.05623511
1437,0.001,0.0066219633,0.0066219633,0.0,1.5352489e-12,0.0,0.0,0.07702099
1438,0.001,0.0066812197,0.0066812197,0.0,1.0659188e-12,0.0,0.0,0.0326531
1439,0.001,0.0072238166,0.0065148612,0.0068842922,9.269921e-13,0.0,0.0020526266,0.050262097
1440,0.001,0.0065024868,0.0065024868,0.0,1.3000997e-12,0.0,0.0,0.073804535
1441,0.001,0.006541518,0.006541518,0.0,9.108489e-13,0.0,0.0,0.060685124
1442,0.001,0.0064681545,0.0064681545,0.0,1.2226423e-12,0.0,0.0,0.04751086
1443,0.001,0.007324099,0.006442749,0.008813494,1.0936055e-12,0.0,0.0,0.05678217
1444,0.001,0.006619941,0.006619941,0.0,1.0716039e-12,0.0,0.0,0.054025505
1445,0.001,0.0066085365,0.0066062114,0.0,0.00023253275,0.0,0.0,0.06553026
1446,0.001,0.0066293934,0.006629137,0.0,2.567635e-05,0.0,0.0,0.05234678
1447,0.001,0.0069052624,0.006357407,0.005260961,2.500747e-05,0.0,0.0021507875,0.052264415
1448,0.001,0.0065654637,0.0065654637,0.0,9.945406e-13,0.0,0.0,0.07608554
1449,0.001,0.0065011913,0.006499311,0.0,0.00018803541,0.0,0.0,0.07020315
1450,0.001,0.0066112587,0.0066110995,0.0,1.59435e-05,0.0,0.0,0.052286223
1451,0.001,0.0069861165,0.0064728884,0.0051275385,4.7395137e-05,0.0,0.0,0.055871483
1452,0.001,0.0064088027,0.0064082984,0.0,5.0445262e-05,0.0,0.0,0.038952786
1453,0.001,0.006511169,0.006510909,0.0,2.5932131e-05,0.0,0.0,0.047741674
1454,0.001,0.0075976155,0.006460377,0.011148585,5.755807e-06,0.0,0.0022321735,0.07264069
1455,0.001,0.0066167233,0.006616177,0.0,5.4638054e-05,0.0,0.0,0.059400704
1456,0.001,0.0066324463,0.0066321488,0.0,2.9755382e-05,0.0,0.0,0.07347984
1457,0.001,0.006560634,0.0065605016,0.0,1.3239746e-05,0.0,0.0,0.065997116
1458,0.001,0.0076119946,0.0064182337,0.011936559,1.050869e-05,0.0,0.0,0.05875147
1459,0.001,0.006387705,0.0063877036,0.0,1.0306573e-07,0.0,0.0,0.041899756
1460,0.001,0.006552778,0.0065518315,0.0,9.470967e-05,0.0,0.0,0.07305576
1461,0.001,0.0063962843,0.0063958773,0.0,4.0715833e-05,0.0,0.0,0.046142187
1462,0.001,0.23153915,0.00654056,0.0050790287,4.2664052e-08,22.44678,0.0022895476,5.9974747
1463,0.001,0.0117253205,0.0117253205,0.0,1.2819953e-12,0.0,0.0,0.19282569
1464,0.001,0.01357179,0.01357179,0.0,7.561356e-13,0.0,0.0,0.22679411
1465,0.001,0.01258629,0.01258629,0.0,1.0300752e-12,0.0,0.0,0.21153641
1466,0.001,0.011855781,0.011018463,0.008373182,8.701494e-13,0.0,0.0,0.18815063
1467,0.001,0.009759919,0.009759919,0.0,6.7190735e-13,0.0,0.0,0.15899014
1468,0.001,0.008915592,0.008915592,0.0,1.278677e-12,0.0,0.0,0.13018878
1469,0.001,0.008283582,0.008283582,0.0,7.436097e-13,0.0,0.0,0.10835455
1470,0.001,0.008521138,0.0077158,0.007960361,1.1712727e-12,0.0,0.00093018136,0.09881484
1471,0.001,0.0075798854,0.0075798854,0.0,1.8209184e-12,0.0,0.0,0.076305
1472,0.001,0.0074178064,0.0074178064,0.0,9.987142e-13,0.0,0.0,0.07327745
1473,0.001,0.007313082,0.007313082,0.0,1.35823e-12,0.0,0.0,0.07079934
1474,0.001,0.00797217,0.0071787057,0.007934638,1.3435819e-12,0.0,0.0,0.07417217
1475,0.001,0.0070625595,0.0070625595,0.0,1.2815159e-12,0.0,0.0,0.06354035
1476,0.001,0.0071824584,0.0071824584,0.0,9.770596e-13,0.0,0.0,0.061128184
1477,0.001,0.007896605,0.0070795636,0.008067288,1.0012003e-12,0.0,0.0010312543,0.07728768
1478,0.001,0.007055481,0.007055481,0.0,1.1283397e-12,0.0,0.0,0.0676027
1479,0.001,0.0071300445,0.0071300445,0.0,9.365202e-13,0.0,0.0,0.04791381
1480,0.001,0.0070307604,0.0070307604,0.0,1.2067884e-12,0.0,0.0,0.05991898
1481,0.001,0.007911182,0.007086377,0.008248048,1.4920311e-12,0.0,0.0,0.053285822
1482,0.001,0.0070908153,0.0070908153,0.0,1.2357293e-12,0.0,0.0,0.05571682
1483,0.001,0.0071060364,0.0071060364,0.0,7.8463635e-13,0.0,0.0,0.044599764
1484,0.001,0.0070054773,0.0070054773,0.0,1.3012634e-12,0.0,0.0,0.033175934
1485,0.001,0.007776042,0.0068676076,0.008974975,1.3439614e-12,0.0,0.0010936821,0.06036624
1486,0.001,0.006890403,0.006890403,0.0,9.81792e-13,0.0,0.0,0.041016143
